User,arroba,hora de publicación,publicación
Josue Aguilar,@josuealeexis,16:42,"""Mucha gente no alcanzó a votar, se terminan las boletas y cierran la casilla especial del Hospital Siglo XXI. ¡La gente exige su derecho al voto! #Vota2deJunio #Elecciones2024MX #EleccionesMéxico2024 #2DeJunio"""
Sarahi Mireles,@sarahimireles,16:42,"""En el consulado de Montreal nos quieren cerrar la única casilla en todo Canadá y dejar sin votar a todos los mexicanos registrados y no registrados en la fila @INEMexico @lopezdoriga #EleccionesMéxico2024"""
ESTEBAN REY - END OF AN ERA 🇲🇽🇪🇸,@esteban_egr,16:42,"""Yo en verdad por más que sí tenga una clara representante que me gustaría que ganara, deseo que como país dejemos de culpar al pasado y quedarnos ahí como pendejos y nos enfoquemos en resolver y actuar en el momento, no en zonas de confort. #EleccionesMéxico2024"""
Mancilla Alvarez Diana,@dianamancilla77,16:42,"""#Urgente llamado de la alcaldesa de @CuautitlanMX por Ministerio Ley para que acuda la Guardia Nacional ante la llegada de grupos de venezolanos “que pretenden desestabilizar la elección”. @delfinagomeza @horacioduarteo #EleccionesMéxico2024"""
Arturo PH,@ArturoPH1970,16:41,"""En estos momentos los prianistas están sintiendo como les entra la #morena jajaja #ClaudiaArrasará #ClaudiaPresidentaDeMéxico2024 #EleccionesMéxico2024"""
J Smith,@adamsmith2305,16:41,"""Desde Cancún Quintana Roo, vecinos de la colonia irregular cuna maya, denuncian compra de votos a 500 pesos sin pago 🙄 morena es una cueva de delincuentes Fuente: http://meganews.mx #EleccionesMéxico2024"""
Elena Rosa🌹,@erodriguezsa,16:41,"""México y @EVerastegui son tendencia mundial en estos momentos 🙌🏻📿✨🇲🇽✍🏻🗳️ #EleccionesMéxico2024 Vayan a votar ✅"""
K (viuda de Gallardo),@kaarlitos20,16:41,"""Este sujeto intentó comprarme mi voto RT PARA DIFUNDIR ESTE DELITO #EleccionesMéxico2024 #EleccionesMx2024"""
RuLoO,@KaiserRulo,16:41,"""@miakhalifa AMLO believes in you! #YaVoté #EleccionesMéxico2024"""
DICES,@dicesmx,16:41,"""#CoberturaElectoral #EleccionesMéxico2024 con alta participación. A pocos minutos de que se cierren las casillas, las y los mexicanos han salido a votar sin importar que tengan que esperar varias horas en las largas filas que se han presentado. ¿Y tú ya votaste? 🗳️🙋🏻‍♀️🙋🏻‍♂️🇲🇽"""
Jorge Rivera Reyes,@Cimarron98,16:41,"""En lo que empiezan a llegar los resultados de la #EleccionesMéxico2024, disfruto de un delicioso pozole de camarón, cortesía de mi santa madre."""
Coracyt Noticias,@CoracytNoticias,16:40,"""#CoberturaEspecial La Jornada Electoral es una fiesta cívica: Miguel Nava El Presidente del Tribunal Electoral de Tlaxcala, Miguel Nava Xochitiotzi acudió a emitir su sufragio en la casilla de San Miguel Xaltipan, Contla. #EleccionesMéxico2024 #Elecciones2024 #CoracytNoticias"""
🇲🇽 #VivaMexicoConAMLO,@Mashi_Yaz,16:40,"""#EsUnHonorEstarConObrador 🇲🇽❤️🇲🇽 Gracias Presi ❤️ Amor con amor se paga ❤️ #EleccionesMexico2024"""
El Popular - Noticias de Puebla,@diarioelpopular,16:40,"""🗳️ @NachoMierV, candidato al @senadomexicano por @MorenaSi_Puebla, emitió su voto en una casilla ubicada en San Andrés Cholula; destacó que es positivo ver a muchas personas participando. 🔹http://elpopular.mx #EleccionesMéxico2024"""
Nacho Rodriguez (El Chapucero),@NachoRgz,16:40,"""En Plaza Crystal de Mérida, #Yucatán empieza un conteo para saber hasta qué parte de la fila alcanzará boletas electorales. #EleccionesMéxico2024"""
Emmanuel Andrade,@emhonor,16:40,"""#EleccionesMéxico2024 Hoy voté por la continuidad de la cuarta transformación por la presidencia y por la gobernatura de #Puebla. Menos por @NachoMierV, ese wey me caga los huevos. #PREP"""
Alejandro Fuentes,@AlexFuentesSV,16:39,"""Estos son los distintos usos horarios del país. Existen 5 zonas horarias en #México. En #QuintanaRoo ya son las 18hrs. Por lo que las casillas están cerrando en estos momentos. Falta aún una 1hr. para que cierren las casillas en la zona centro. #EleccionesMéxico2024 🇲🇽🗳️"""
Diario de México,@ddmexico,16:39,"""🔴#Mexico| #Chihuahua: Electores en Ciudad Juárez acudieron a votar en estas #EleccionesMexico2024 con la expectativa de que el nuevo mandatario o mandataria remedie la crisis humanitaria derivada de la #migración #DiariodeMexico"""
@CarlosBrigantte,@CapitandeMar27,16:38,"""Así hasta ahorita #EncuestaDeSalida #EleccionesMéxico2024 #XochiltlGálvezPresidenta24"""
Toxiquillo,@toxiquillo,16:38,"""¿Por quién están votando? #EleccionesMéxico2024 Xochitl Galvez: 67.8%, Claudia Sheinbaum: 23%, Jorge Mainez: 9.2%"""
Diario Marca Oaxaca,@DiarioMarcaOax,16:38,"""Corte Informativo - 16:00 horas por parte del @IEEPCO | Se registra un 99.54 % en la instalación de casillas en #Oaxaca 📍Aún estás a tiempo para ubicar tu casilla http://ubicatucasilla.ine.mx y votar en las #EleccionesOaxaca2024. Recuerda que #TuVotoLoPuedeTodo. #EleccionesMéxico2024"""
Slotnik Jeshua,@josharellano,16:37,"""Yo yendo por mi sexto café al OXXO después de votar #EleccionesMéxico2024"""
R̥̜̜͈̞̬̯̂ͭͦȅ͚̥̝̩̺̌͌̔͗̐͂b̤̬̠̝̫̀͗e̻ͬ̔̾́̋̓ͤ͋̈l̝͍͆̓̑̚,@StarkDelMal,16:37,"""A los gobernadores de morena les va a ir mejor con Xochitl #EleccionesMéxico2024"""
Layla,@Layla_NPM,16:37,"""Se cierra votación de las casillas de frontera norte, a las 6 pm local. Empieza la cuenta regresiva, faltan 2 horas para que Baja California termine sus votaciones. #EleccionesMéxico2024 #VotaPorMéxico #XochitlGálvezPresidenta24"""
♦ John Marston♦,@Galvanman9,16:37,"""Presidente Maynez, Maynez, Maynez, Maynez Presidente. 🎶 Yo camino a la urna a dejar mi boleta marcada con #XochitlGálvez #EleccionesMéxico2024 #EleccionPresidencial2024 #VotoMexico"""
Elecciones México,@EleccionesOax,16:37,"""#Tuxtepec #Oaxaca anomalías en inmediaciones por operadores de #morena #Oaxaca #EleccionesMéxico2024 @El_Oriente #Mexico"""
cuyis,@cuyoconlentes,16:37,"""Váyanse toooooodos alv (a las votaciones) pero ya!!! #EleccionesMéxico2024"""
Morena New York comité 1,@morena_ny1,16:37,"""El rugido del tigre migrante 💪🎉 El tigre migrante despertó! #EsClaudiaPresidentaDeMéxico #EleccionesMéxico2024 #ClaudiaPresidenta"""
ℙ𝕖𝕣𝕣𝕠 𝔼𝕟𝕒𝕞𝕠𝕣𝕒𝕕𝕠 🐦𝕏 ☕,@pedro_olvera,16:37,"""¡Ya emití mi sufragio! 😌🗳️ #EleccionesMéxico2024 #amor #love #SOMOSAMER1C4 #vamosamer1c4 #campeón #bicampeón @ClubAmerica"""
@diario24horas,@diario24horas,16:37,"""#En2024Eliges | @PartidoMorenaMx hizo un llamado a las fuerzas de la oposición a no caer en actos desesperados y permitir que la jornada electoral concluya en paz. Más detalles: https://24-horas.mx/2024/06/02/llama-morena-a-la-oposicion-a-no-caer-en-actos-desesperados/ Video: @AngelOrtiz_r #EleccionesMéxico2024"""
RosésLili ꫂ ၴႅၴ,@Chaelili11,16:35,"""Ya voté Aquí esperando que Rosé me regale un álbum con 20 canciones #EleccionesMéxico2024"""
nietzs 僕ら半分 夢の中,@nietzs02,16:35,"""Si llevamos más de 100 años (después de la revolución) ""votando"" y el país sigue en la mrd, como que habría que pensar bien si estamos fallando nosotros como votantes o los partidos políticos… 🤔🤔"""
Ed Salazar,@EdSal212,16:35,"""Ya tenía hasta la madre al viejito del INE JAJAJAJAJA si ve esto perdóneme, soy novato 😿 #EleccionesMéxico2024"""
JGalicot1,@Galicot1J,16:35,"""Replying to @lorenzocordovav and @INEMexico 👏🏻👏🏻👏🏻Gracias Lorenzooo!!! Vamoooooos TOODDDOOOOOS A votar, a votar, a votar!!! #EsPorMéxico!!! #EleccionesMéxico2024"""
EL PAÍS México,@elpaismexico,16:35,"""🗳️ #EleccionesEnELPAÍS | La Policía, la Guardia Nacional y el Ejército resguardan a votantes de Coyuca de Benítez, en Guerrero, donde asesinaron al candidato José Alfredo Cabrera 🗞️ Sigue en vivo las #EleccionesMéxico2024 👉🏼"""
Angelopolitano,@angelopolitan,16:34,"""Individuos con capuchas y armas vandalizaron una casilla en San Juan del Río, #Querétaro, durante las elecciones en México en 2024. #eleccionesMéxico2024"""
Milenio Edomex,@milenio_edomex,16:34,"""Balacera deja al menos un muerto en Jiquipilco #edomex #EleccionesMéxico2024 #META2024 #ULTIMAHORA"""
Julián GR,@Ventideldia,16:33,"""Estuve a dos de anular este voto para @GabyJimenezMX, nunca lo había pensado tanto, solo espero que no nos traiciones porque somos mucho pueblo y te vamos a estar vigilando Gabriela, que no te quepa duda. #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico"""
Fabiola Correa,@FabiolaCorrea_,16:33,"""Haciendo la revolución desde las urnas es una manera de corresponderle a la patria. Voté por todas nosotras, por las que vienen, por mis hija y mi hijo. #EleccionesMéxico2024 👩🏻‍🦱🗳️"""
Fernando,@elfernandop,16:33,"""La democracia también considera los votos nulos; son válidos y representan mi inconformidad con los candidatos. #EleccionesMéxico2024"""
Mónica Stanilavski,@wonsbox,16:33,"""Vota libre y consciente #EleccionesMéxico2024"""
JPP Zurita®,@jpablozurita,16:33,"""#EleccionesMéxico2024 Cosas que destacar de hoy: - Sin duda un día histórico, por primera vez vamos a tener una mujer como presidente..!!! - Veo mucha participación ciudadana, yo confío en que superemos el promedio que se ha dado en las anteriores, histórico también!!!"""
Isra_Z 🕊️,@Avion_Espia,16:33,"""Los chairos estamos preparados para ganar una vez más la presidencia. ¿Estamos listos para perder la CDMX? Porque la cosa está muy cerrada en la capital del país, señores. Muy cerrada. #EleccionesMéxico2024"""
Formula 1 ᑭᒪᑌՏ,@SOMOSF1PLUS,16:33,"""Me dijeron VOTA por quien tu quieras, es tu derecho... -Yo en corto 😝 @SChecoPerez #Fórmula1 #F1 #EleccionesMéxico2024"""
Formula 1 ᑭᒪᑌՏ,@SOMOSF1PLUS,16:32,"""Me dijeron VOTA por quien tu quieras, es tu derecho... -Yo en corto 😝 @SChecoPerez #Fórmula1 #F1"""
Francia Gyr-Daniel 🌟,@GyrDaniel,16:32,"""Pues mucha participación, también muchos delitos electorales y postureo de gente que presume purezas idiotas, pero también muchas gracias a los funcionarios de casilla que asumen su responsabilidad cívica y la gente que vota en libertad. Que gane México #EleccionesMéxico2024"""
Sintexto,@SintextoMX,16:32,"""#JalpadeMéndez continúan llegando las personas a votar; ya estamos en la recta final, Fernando Frías se encuentra en ese municipio. #Sintexto #Noticias #Tabasco #EleccionesMéxico2024 #Candidatos2024 #votamexico"""
Juan Manuel Hoffmann,@juanmhoffmann,16:32,"""#Madrid #Sintexto #Noticias #EleccionesMéxico2024 #casillas #VotaMéxico2024 #ElecciónPresidencial #Voto #Elecciones"""
TV Azteca Quintana Roo,@AztecaQRoo,16:32,"""🗳️@jmartinsamano y @nicolecsalgado en #LaFuerzaDeTuVoto con todos los detalles de las #Elecciones2024 en #QuintanaRoo. #ENVIVO http://aztecaquintanaroo.com/envivo #EleccionesMéxico2024 #VotaMéxico2024"""
El Jefe Diego,@Diego_EmMar,16:32,"""Es un honor sacar a Obrador #EleccionesMéxico2024"""
LiberalLibertario,@SocialEnginner1,16:31,"""En #NuevoLeon alguien, ante la desesperación de haber solo candidatos #Zurdos y #Progres votó por @JMilei ! VLLC. #EleccionesMéxico2024"""
irving,@Irving_Hdz1,16:31,"""Qué gusto ver las urnas casi llenas en mi sección 4668, ojalá y la compra de votos no sea suficiente para cometer grandes errores. #EleccionesMéxico2024 #VotoPorMéxico"""
WSmithy/ASwartzQEPD,@twitte_r1000,16:31,"""Replying to @panaclo Pedro Kumamoto, hijo Con esa cara de mi cagada matutina y tú traicionando a los ciudadanos crees que se necesite pagarle a alguien para que te abucheen? ¡No mames mi NO rey! #EleccionesMéxico2024 #XochitlGálvezPresidenta24"""
Masiosare El Extraño Enemigo,@McPhisto_,16:31,"""Historia de dos Ministros de la Corte: una, reconocida, con la frente en alto; el otro, escabulléndose como las ratas 🐀, con la reputación arruinada, despreciado por todos. Que esto te persiga hasta tu último suspiro, cucaracho @ArturoZaldivarL 🪳#EleccionesMéxico2024"""
𝔾𝕖𝕠𝕣𝕘𝕚𝕖ℝ𝕠𝕤𝕒𝕣𝕚𝕠,@GeorgieRosario,16:31,"""Ya voté y ahora dónde meto el dedo? Digo enseño? #EleccionesMéxico2024"""
John G Taylor,@JohnGTaylor62,16:31,"""#EleccionesMéxico2024 ¡A votar! Aún hay tiempo para salvarnos todos"""
Enfoque Noticias,@EnfoqueNoticias,16:30,"""#Estados | Suman una treintena de denuncias en Aguascalientes en elecciones https://enfoquenoticias.com.mx/suman-una-treintena-de-denuncias-en-aguascalientes-en-elecciones/ #EleccionesMéxico2024 | #EnfoqueElectoral2024"""
ÅTR 👁️,@atrosiles,16:30,"""Ojalá que el equipazo de @Xochitl2024 @XochitlGalvez ya le esté preparando el teleprompter con el texto respectivo a efecto de felicitar a la doctora @Claudiashein ... #EsClaudiaPresidentaDeMéxico"""
DianaMB 🌷⚡️,@dianamb08,16:30,"""Replying to @ryo_hermoso Desde la hermosa Morelia Michoacán #XochiltlGálvezPresidenta24 #VotaXingón #EleccionesMéxico2024"""
Lucia Parrilla ✝️ 💙🐱,@lucigirl13,16:30,"""Por los niños con cáncer, por los asesinados, por los que murieron por la nula respuesta ante el COVID, por mis sobrinos... Hoy voté por México #EleccionesMexico2024 #VotaPorMéxico"""
Alejandra Flome,@AlejandraFlome,16:30,"""Se votó 🫡 - Por el pésimo manejo de la pandemia - Por los px que han muerto por pésimo sistema de salud - Por los feminicidios impunes - Por la falta de medicinas - Por los discursos burlescos - Por las madres buscadoras - Por las víctimas del CO #EleccionesMéxico2024"""
Buzos de la Noticia,@BuzosNoticias,16:29,"""#EleccionesMéxico2024 || Entre las 8 y 9 pm se darán resultados preliminares de las alcaldías de CDMX"""
La Torre News,@latorrenews_mx,16:29,"""¡Queremos votar!, ¡Queremos votar! Cientos de personas se formaron para emitir su voto en casilla especial del Centro Médico Siglo XXI; hubo conflictos por el tiempo de espera y las boletas limitadas. #EleccionesMéxico2024"""
Grupo Fórmula,@Radio_Formula,16:29,"""¿Le dio emoción?🤔 Evo Morales (@evoespueblo), expresidente de Bolivia, visitó las casillas de Iztapalapa durante la jornada electoral de este domingo 2 de junio. 🔗: https://tinyurl.com/248d95e3 #EleccionesMéxico2024 #Elige2024"""
Federico Muñoz J.,@fmunozj,16:29,"""Estamos a menos de una hora del cierre de casillas en el centro del país. Todavía hay que esperar en el pacífico para el cierre total. #EleccionesMéxico2024"""
Maritza L. Félix,@MaritzaLFelix,16:29,"""Y el buen humor mexicano es lo que nos salva en la recta final. La gente ya hasta fue por la bocina para poner música y amenizar. @ConectaArizona #VotoExtranjero #EleccionesMéxico2024"""
sweet,@breakupsweet,16:29,"""#EleccionesMéxico2024 Oigan, y los miles de BOTS que apoyaban a Xóchitl Gálvez, No los veo el día de hoy apoyando a la candidata que tanto decían defender."""
✨Irina ®️✨,@Irina_Fifi,16:29,"""Les fallaron sus encuestas, les fallaron sus dádivas, les fallaron sus alianzas con los delincuentes. Nunca se imaginaron que la #MareaRosa se iba a transformar en tsunami. #HoyVotoPorXóchitl #EleccionesMexico2024"""
Canal del Congreso,@CanalCongreso,16:28,"""""El hecho de que sea la elección más grande de la historia no significa que rebase las capacidades del Instituto"" 🗳️ Así lo analiza @Uuckib, Consejero Electoral del @INEMexico ¡Escucha a los especialistas #EnVivo! ▶️ https://bit.ly/3R9F5Lm #2DeJunio #EleccionesMéxico2024"""
Miguel Rodarte,@miguelrodarte,16:28,"""🗳️🇲🇽🩷. ¡Ya voté! … No les había puesto mi foto. #EleccionesMéxico2024"""
Isaac 🤘🏻👹🤘🏻,@isaac_666_9,16:28,"""#Agenda2030 #YoVotéPorXóchitl #EleccionesMéxico2024 #EleccionesMx2024 #XochitlGálvezPresidenta24"""
IMER Noticias,@IMER_Noticias,16:28,"""#TuVoto2024 🗳|| ¿Ya votaste? No olvides que queda solo 1 hora ⏰ para el cierre de casillas. Algunas personas han esperado hasta 1 o 2 horas para poder votar. **Recuerda que las #EleccionesMéxico2024 no acaban hasta que la última persona formada vote. #EleccionesMx2024"""
Juan Manuel Hoffmann,@juanmhoffmann,16:28,"""#Madrid #Sintexto #Noticias #EleccionesMéxico2024 #casillas #VotaMéxico2024 #ElecciónPresidencial #Voto #Elecciones"""
La Jornada,@lajornadaonline,16:28,"""Impulsores de la campaña 'Vota por las personas desaparecidas' buscan visibilizar este problema que aqueja al país durante la jornada #electoral. #EleccionesMéxico2024 #VotaMéxico2024 #VotaXDesaparecidos 📸@LaJornada"""
DIARIO AMANECER,@AMANECERDIARIO,16:27,"""#Eleccionesalmomento · @melissavargasmx candidata a la Presidencia Municipal de Toluca por la coalición ""Fuerza y Corazón por Edoméx"", emitió su voto en la capital del #Edomex. #EleccionesMexico2024"""
juan martinez,@memesenPaint,16:27,"""Puro voto duro México Imperial mexicano Partido Emperador🔰 PEM Nace hoy, aquí no obedecemos jazaros #EleccionesMéxico2024"""
Imagen de Veracruz,@ImagendeVer,16:27,"""El candidato a la diputación local de la coalición PAN-PRI-PRD, Miguel Hermida acudió a emitir su voto acompañado de su familia | #EleccionesMéxico2024 https://cutt.ly/deuH0FVD"""
Periódico Vivavoz,@vivavoznoticias,16:27,"""#CDMX #México #INE garantiza que #PREP está seguro contra #ciberataques: los resultados de las #elecciones serán confiables en todo el país. #EleccionesMéxico2024"""
