num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
2,imagentv,olgalee6043,28/04/2024,Si los delincuentes ya tienen partido y es morena según Xochitl. Su hermana le iría a morena xq es delincuente ( secuestradora) esta en la cárcel. Y también dijo: no abrasaremos a los delincuentes. Entonces no abrasara a su hermana. Que mujer de vdd?  Yo con morena.,0,xochitl para su casa maynez plan spoty y claudia para presidenta no se diga más,1,1,0,-1,3
2,imagentv,RICARDOGARCIA-vn8pt,28/04/2024,"no se porque PERO NO LE CREOO NAAADA  A COCHITL  ,,  SE VE QUE SOLO QUIERE HABLAR BONITO, PERO NO LO SIENTE,,",1,"que significa salur d la pobreza señora.claudia??tener un pesito más?el peso mexicano no vale nada,..ni un chicle motita!",-1,0,0,0,1
2,imagentv,AdosEme,28/04/2024,La señoga xochitlg solog tirag yg tirag!!!,1,no mamen si estos son los que nos van a gobernar mexico va volver a lo mismo si no es que peor que vergüenza de presidentes,-1,-1,0,-1,1
2,imagentv,carolinadelgadoarjona2207,28/04/2024,Te amamos Maynez,1,jajajahah la sheinbaum diciendo que es el aeropuerto más lleno jajajajaja no mames,-1,0,0,0,0
2,imagentv,jesusemilianorodriguezprec1587,28/04/2024,Xochitl pa su casa Maynes pla spoty Y Claudia pa presidenta No se diga mas,2,jaj feo todos le dicen claudia,-1,0,0,0,0
2,imagentv,user-bh1tu5mj9y,28/04/2024,"Que significa SALUR D LA POBREZA señora. Claudia  ??   Tener un pesito mas  ?  El peso mexicano no vale nada ,.. ni un chicle motita !",0,"claudia se original y habla con el alma y con agallas,,si estás segura que quieres progreso para méxico habla con seguridad no tan tranquilita,proyectarlo.si es mentira lo que dice xochitl debatele con seriedad,deja de sonreír porque no son alagos los que te está diciendo.",1,0,0,-1,1
2,imagentv,luisdonaldosastremollinedo3573,28/04/2024,no mam3n si estos son los que nos van a gobernar mexico va volver a lo mismo si no es que peor  que vergüenza de presidentes,0,esas dos mujeres se la pasan tirándose una a la otra.por eso presidente maynez maynez maynez presidente,0,1,0,0,1
2,imagentv,estelaashkenazy8179,28/04/2024,JAJAJAHAH La Sheinbaum diciendo que es el aeropuerto más lleno JAJAJAJAJA no mames,0,50 pesos el huevo no mames 100 esta el cono,0,-1,-1,0,0
2,imagentv,elizabethhernandez832,28/04/2024,Jaj feo todos le dicen claudia,0,por qué no le revisan el oído derecho de xochitl por que trae chicharo rito y eso es in legal,0,0,0,-1,-1
2,imagentv,aidebarragan5704,28/04/2024,"Claudia se original y habla con el alma y con agallas,, si estás segura que quieres progreso para México habla con seguridad no tan tranquilita, proyectarlo.  Si es mentira lo que dice xochitl debatele con seriedad, deja de sonreír porque no son alagos los que te está diciendo.",0,maynez maynez presidente maynez,0,1,0,0,14
2,imagentv,omarcontreras7115,28/04/2024,Esas dos mujeres se la pasan tirándose una a la otra.   Por eso Presidente Maynez maynez maynez presidente,1,si se están robando los aforé:v existen muchas demandas por eso:(,-1,-1,-1,0,-1
2,imagentv,kathiamayorga554,28/04/2024,50 pesos el huevo nnms 100 esta el cono,0,nombre maynez paguenle ustedes todas las prestaciones que quieren incrementar por que se lo pasan a los empresarios sin ningun apoyo para los pymes,0,1,0,0,-1
2,imagentv,Belisario-pu4jn,28/04/2024,Por qué no le revisan el oído derecho de xochitl por que trae chicha rito y eso es in legal,0,el gas en eeuu a la baja los angeles 7 dólares galón,-1,0,0,0,-1
2,imagentv,sandrarodriguez3088,28/04/2024,Maynez maynez presidente maynez,0,"está muy raro que la candidata del PAN habla,habla,habla,habla y tiene no se acaba su tiempo estará favoreciendo el reloj a la francesa xochitl",0,0,0,-1,-1
2,imagentv,habbonenabiber,28/04/2024,Si se están robando los aforé :v existen muchas demandas por eso :(,0,que gran mentira de morena hasta el día de hoy sigo ganando yo y muchos más mexicanos$200.00 diarios y no alcanza para lo que han subido las cosas,-1,0,0,0,1
2,imagentv,jmeguia4013,28/04/2024,nombre mainez paguenle uds todas las prestaciones que quieren incrementar por q se lo pasan a los empresarios sin ningun apoyo para los pymes,0,i love you descalifica de mi voto en los primeros dos minutos,-1,-1,0,0,2
2,imagentv,KnightAzteck,28/04/2024,El gas en EEUU A LA BAJA  Los Angeles 7 dlls galón,0,"ya me cayo bien maynez,aún que no lo pelen.",0,1,0,0,0
2,imagentv,joelaceves6789,28/04/2024,"Está muy raro que la candidata del pan habla,habla,habla,habla y tiene no se acaba su tiempo estará favoreciendo el reloj a la francesa Xochitl",0,"hay esa xochitl,da pena ajena.el debate fuè dos contra claudia.",1,0,0,-1,6
2,imagentv,gabrielajurado1747,28/04/2024,Que gran mentira de morena hasta el día de hoy sigo ganando yo y muchos más mexicanos $200.00 diarios y no alcanza para lo que han subido las cosas,0,mi voto es para maynez,0,1,0,0,2
2,imagentv,arturopruiz,28/04/2024,I love you  descalifica de mi voto en los primeros dos minutos,0,cada ves el pueblo de méxico decide menos....y es más autoritario la política y servidores públicos que encabezan todo el.país......vivimos en un gobierno pobre por trabajar....y rico para sobornar y robar....cada ves duermen más a lo mexicanos,-1,-1,-1,0,1
2,imagentv,leticiaroldan3759,28/04/2024,"Ya me cayo bien  maynes, aun que no lo pelen.",0,priandilla inmobiliaria jajaja no bueno te amamos clau eres grande nuestra próxima presidenta super original️️️️,1,0,0,0,3
2,imagentv,alejandracastro3739,28/04/2024,"Hay esa Xochimilco, da pena ajena. El debate fuè dos contra Claudia.",0,"maynez es un mentiroso,la gasolina en usa a subido mucho",-1,-1,0,0,-1
2,imagentv,cesarrramirez5258,28/04/2024,Mi voto es para maynez,1,de repente pareciera que maynez y la señorona claudia se guntan para atacar a la xochitl,-1,-1,0,-1,0
2,imagentv,omarsalcedocordero642,28/04/2024,Cada ves el pueblo de México decide menos.... Y es más autoritario la política y servidores públicos qe encabezan todo el. País...... Vivimos en un gobierno pobre por trabajar.... Y rico para sobornar y robar.... CADA VES DUERMEN MÁS ALOS MEXICANOS,0,lastima que los niños y niñas no votan maynez,0,-1,0,0,2
2,imagentv,sandravazquez1068,28/04/2024,Priandilla inmobiliaria jajaja no bueno  te amamos clau eres grande  nuestra próxima presidenta super original ️️️️,0,"solo diré que el que nada debe nada teme,x.que no atacan a maynez,x.qnos tienen nada contra el.....vamos maynez más claro que el agua no se puede.el más ciego el que no ve.,que el que quiere ver pero se hace el que no ve",-1,1,0,0,-1
2,imagentv,user-wr4xg7cx9g,28/04/2024,"Maynez es un mentiroso, la gasolina en usa a subido mucho",0,"cuál transformacioń 4ta transformación por favor?que apoyo a dado a lo campesinos?por que donde vivo nada,piensen por el campo caray!!!todos quieren el hueso y no hacen nada todo esta bien caro,me van a decir que a todos les alcanza con lo que ganan y la delincuencia esta peor piensen",-1,0,0,0,22
2,imagentv,elizabethhernandez832,28/04/2024,De repente pareciera que maynez y la señorona claudia se guntan para atacar ala chochil,0,puro 4ta transformación,1,0,0,0,22
2,imagentv,FranciscoJavier-lk5fi,28/04/2024,Lastima que los niños y niñas no botan Maynez,0,el campo se esta acabando con tanta corrupción,-1,0,-1,0,15
2,imagentv,christianrafaeldelacruzmar3517,28/04/2024,"Solo diré q el q nada debe nada teme ,x. Q no atacan a maynez ,x. Qnos tienen nada contra el .....vamos maynez más claro q el agua no se puede .el más ciego el q no ve. ,q el que quiere ver pero se ase el q no ve",0,xochitl la fueran sancionado por estar hablar cuando claudia estaba hablando,1,0,0,-1,-1
2,imagentv,jimyAntonio-qy9bs,28/04/2024,"CUÁL TRANSFORMACIOŃ 4T  por favor ? Que apoyo a dado alos campesinos?  por que donde vivo NADA,piensen por el Campo caray !!! Todos quieren el hueso y no hacen NADA Todo esta bien caro ,me van a decir que a todos les alcanza con lo que ganan  y la Delincuencia esta peor   PIENSEN",0,la senora que le falta el respeto a otra no tiene education por tattoo no es buena representation de nuesto mexico.si no respeta a una persona igual que ella's nunca respetara a un pobre.,-1,-1,0,0,-1
2,imagentv,Archievek,28/04/2024,puro 4T,0,yo creo que la chupitos tendría más argumentos que xochitl,0,0,0,-1,-1
2,imagentv,angelcastillo3767,28/04/2024,El campo se esta acabando con tanta corrupción,0,es increíble las opciones tan pateteticas que tenenos..lamentable,-1,-1,-1,-1,-1
2,imagentv,guadalupeperezherdandez-tf2js,28/04/2024,Xochitl la fueran sancionado x estar hablar cuando claudia estaba hablando,0,hasta los moduladores están fastidiados con la recurrencia de xochitl a lo mismo,0,0,0,-1,0
2,imagentv,luzmariasalazarh.9845,28/04/2024,La senora que le falta el respeto a otra no tiene education por tattoo no es Buena representation de nuesto Mexico.si no respeta a una persona igual que Ella's nunca respetara a un pobre.,0,"cuando claudia dice que ganó el debate,claramente ganó maynez",1,1,0,0,-1
2,imagentv,JoseJimenez-uo5wy,28/04/2024,Yo creo que la chupitos tendría más argumentos que cochi,0,tercer pregunta los candidatos se pierden presumiendo y denostando di dar respuesta,-1,-1,0,-1,-1
2,imagentv,mikehp9524,28/04/2024,Es increíble las opciones tan pateteticas que tenenos.. Lamentable,1,xochitl codupta jiji le preguntas a la futura presidenta claudia…ahora di tus propuestas,1,0,0,-1,3
2,imagentv,gerardoguillermocorpus2397,28/04/2024,Hasta los moduladores están fastidiados con la recurrencia de xochitl a lo mismo,0,xochitl hacia de todo menos responder a lo que le preguntaban,0,0,0,-1,-1
2,imagentv,monserratizquierdorodrigue4853,28/04/2024,"Cuando Claudia dice que ganó el debate, claramente ganó Maynez",0,"es importante que todos recordemos que el que da el agua es el todo poderoso,ellas solo la reparten,pero vean si en su casa les hace falta,al pobre si'pero a ellas no.",-1,-1,0,0,-1
2,imagentv,gerardoguillermocorpus2397,28/04/2024,Tercer pregunta los candidatos se pierden presumiendo y denostando di dar respuesta,0,por las falsas acusaciones de xochitl el debate se desvía en respuestas y no en propuestas ninguno de los candidatos da una propuesta clara…,0,-1,0,-1,-1
2,imagentv,user-ye2wf6tj9v,28/04/2024,xochitl codupta jiji le preguntas a la futura Presidenta Claudia… ahora di tus propuestas,1,maynez fue el único que si dio propuestas,0,1,0,0,-1
2,imagentv,user-je6bn7mx4s,28/04/2024,xochitl hacia de todo menos responder a lo que le preguntaban,0,y porque nadie le ha dicho se retire el chicharo a esta señora del prian representado por xochitl?,0,0,0,-1,10
2,imagentv,luzmariasalazarh.9845,28/04/2024,"Es importante que todos recordemos que el que da el agua es el todo poderoso,ellas solo la reparten,pero vean si en su casa les hace falta, Al pobre si' pero a ellas no.",0,esta señora xochitl solo echando que mentirosa se ve que envidia le tiene a claudia en lugar de enfocarse en sus propuestas no ya lo toma muy personal que mal esta,0,0,0,-1,10
2,imagentv,gerardoguillermocorpus2397,28/04/2024,Por las falsas acusaciones de xochitl el debate se desvía en respuestas y no en Propuestas  Ninguno de los candidatos da una propuesta clara …,0,es lo mismo siempre queremos más que estos candidatos mejores!!!,-1,-1,0,-1,-1
2,imagentv,Vk_30.01p,28/04/2024,Maynez fue el único que si dio propuestas,1,maynez!!!,0,1,0,0,17
2,imagentv,robertomendiolaleos8342,28/04/2024,y porque nadie le ha dicho se retire el chicharo a esta señora del prian ?,0,xochitl pues todo tus ofensas de lo que dices en tu debate mija pues compruébalos y pues también que te comprueben todo sobre ti carta cerrada pero deberás que ya no sean que tus las tres que yo las llevo queremos un méxico honesto si la regaron pues es de entenderlo pero arreglarlo onestamente méxico es único tenemos todo vamos adelante para que hacernos nos vamos a morir y nada nos llevamos la neta ni la puertas cierras de tu casa ni tiempo da vamos formados en la viña del señor padre así pues agamos la paz y adelante méxico neta que es súper los amo candidatos s la,-1,0,0,-1,-1
2,imagentv,robertomendiolaleos8342,28/04/2024,esta señora xochitl  solo echando  que mentirosa se ve que envidia le tiene a claudia  en lugar de enfocarse en sus propuestas no ya lo toma muy personal que mal esta,0,"el que calla otorga y la lagartija ya otorgo,no supo ni que contestar",0,-1,0,-1,-1
2,imagentv,noelmendoza17,28/04/2024,Es lo mismo siempre queremos más q estos candidatos mejores!!!,0,que in respetuosa es xochitl no tiene educación,0,0,0,-1,-1
2,imagentv,momonja69,28/04/2024,Maynez!!!,2,"maynez el mero chido,propuestas claras y contestando bien sin estar tirando mierda como las otras",0,1,0,0,-1
2,imagentv,raulgutierrezvillasenor662,28/04/2024,Xochitl pues todo tus ofensas de lo que dices en tu debate mija pues compruébalos y pues también que te comprueben todo sobre ti carta cerrada pero deberás que ya no sean que tus las tres que yo las llevo queremos un México honesto si la regaron pues es de entenderlo pero arreglarlo onestamente México es único tenemos todo vamos adelante para que hacernos nos vamos a morir y nada nos llevamos la neta ni la puertas cierras de tu casa ni tiempo da vamos formados en la viña del señor padre asi pues agamos la paz y adelante México neta que es súper los amo candidatos   s la,0,era procanpo mucho antes era fidelcomiso era crinza de reces ese apoyo lo tuvieron muchos en mi pueblo,1,0,0,0,-1
2,imagentv,judithsandoval3015,28/04/2024,"El que caya otorga y la lagartija ya otorgo ,no supo ni que contestar",0,porque habla de su gobierno en el ciudad de méxico parece que quiere recinocimiento no cobro,0,0,-1,0,1
2,imagentv,AaronSolis-kq1vc,28/04/2024,Que in respetuosa  es Xochitl no tiene educación,1,claudia y maynez cumplieron con la primera pregunta de la muchacha a excepción de santa muerte galvez,1,1,0,-1,0
2,imagentv,AnimeyMas,28/04/2024,"Mainez el mero chido, propuestas claras y contestando bien sin estar tirando mierda como las otras",0,ni ellos mismos podían con lo que decian.,-1,-1,0,-1,-1
2,imagentv,ElsaHernandez-lv5vv,28/04/2024,Era procanpo  mucho antes era fidelcomiso  era crinza de reces  ese apoyo lo tuvieron muchos en mi pueblo,0,de jalisco y nuevo león no pasa el candidato,0,-1,0,-1,2
2,imagentv,maritzapazlomaschavez.2807,28/04/2024,Porque habla de su gobierno en el df parece que quiere recinocimiento no cobro,0,"ya se viene haciendo cosas buenas,está funcionando la 4ta transformación...seguirá el modelo que dejara nuestro cabezita de algodón!!!no seguir en ello,es volver a empezar...mejor a la segura!!",1,0,0,0,22
2,imagentv,carlosvana793,28/04/2024,CLAUDIA Y MAYNEZ CUMPLIERON CON LA PRIMERA PREGUNTA DE OA MUCHACHA A EXCEPCIÓN DE SANTA MUERTE GALVEZ,0,quien se metió para ver pelear a xochitl y claudia,1,0,0,-1,0
2,imagentv,Eunchae._.yoda3,28/04/2024,Ni ellos mismos podían con lo que decian.,0,que bonitas palabras de luciano,0,0,-1,0,0
2,imagentv,jonathan821hr7,28/04/2024,De Jalisco y nuevo león no pasa el candidato,0,porque no le aplico la ley al esposo de claudia hay prueba,-1,0,0,0,-1
2,imagentv,narithocooper9091,28/04/2024,"Ya se viene haciendo cosas buenas, está funcionando la 4T... Seguirá el modelo que dejara nuestro cabezita de Algodón!!!  No seguir en ello, es volver a empezar ... Mejor a la segura!!",0,"pues en monterrey,la gasolina si bajo,pemex",-1,0,-1,0,-1
2,imagentv,user-ml2tv8ue7f,28/04/2024,Quien se metió para ver pelear a Xochitl y Claudia,0,yo solo lo que escucho de xochitl y de los políticos del pri representado por xochitl y el PAN es bla bla bla bla no me intere saber que propongan esas porquerías,0,0,0,-1,-1
2,imagentv,graysonpace,28/04/2024,Que bonitas palabras de Luciano,0,"ninguno es una vergüenza que tengamos este tipo de candidatos han o hemos vuelto la posición presidencial una mofada,es más platanito puede entrar al debate y tendría más nivel que ellos",-1,-1,0,-1,-1
2,imagentv,user-se8bh3ry8k,28/04/2024,Porque no ae aplico la ley al esposo de Claudia hay prueba,1,"pregunta plan para mejorar precios de productos del campo Maynez inicia denostando y análisis propone presas u acueductos xochitl habla de quitar estorsiones no dice cómo generará crédito barato comisión de agua y tratamiento de aguas residuales claudia si habla de propuestas,fertilizantes gratis y bienestar a pesca,proyecto de riego y acuerdos para terminar intermediarios",-1,-1,0,-1,-1
2,imagentv,gracymaldonado7977,28/04/2024,"Pues en MTY, la gasolina si bajo, Pemex",0,oye por movimiento ciudadano,0,1,1,0,-1
2,imagentv,manuelmoctezuma6398,28/04/2024,Yo solo lo que escucho de Xochitl y de los políticos del pri y el pan es bla bla bla bla no me intere saber que propongan esas porquerías,0,deberian exigir a la señora xochitl respeto a la doctora claudia y no llamarla como la llama,1,0,0,-1,37
2,imagentv,perladelrosariocalcaneover8718,28/04/2024,"Ninguno es una vergüenza que tengamos este tipo de candidatos  Han o hemos vuelto la posición presidencial una mofada, es más platanito puede entrar al debate y tendría más nivel que ellos",0,porque el prian representado por xochitl solo esta reclame y reclame en vez de proponer nuevas encuestas,0,0,0,-1,-1
2,imagentv,gerardoguillermocorpus2397,28/04/2024,"Pregunta PLAN para mejorar precios de productos del campo  Maines inicia denostando y análisis propone presas u acueductos  xochitl habla de quitar estorsiones no dice cómo generará crédito barato comisión de agua y tratamiento de aguas residuales  Claudia si habla de propuestas, fertilizantes gratis y bienestar a pesca, proyecto de riego y acuerdos para terminar intermediarios",0,"me podrían decir e,de que país habla la candidata sheinbaum",-1,0,0,0,34
2,imagentv,georginacartagenaalcantara6994,28/04/2024,Voy por movimiento ciudadano,1,la xochitl habla solo chismes,0,0,0,-1,0
2,imagentv,guadalupecontreras6080,28/04/2024,Deberian exigir a la señora Xochitl respeto a la doctora Claudia y no llamarla como la llama,0,que ignorancia de maynes que no hay petróleo en mexico,-1,0,-1,0,1
2,imagentv,lufyorton,28/04/2024,Porque el prian solo esta reclame y reclame en bes de proponer nuevas encuestas,0,la gasolina en estados unidos sigue estando alta no se en donde está más económica,-1,0,-1,0,13
2,imagentv,luisfernandoolveraramirez4986,28/04/2024,"Me podrían decir e, de que país habla la candidata Sheinbaum",0,quien quiere a alguien como esa persona de xochitl de presidenta la verdad da vergüenza como en su momento peña,0,0,0,-1,4
2,imagentv,henryperez4644,28/04/2024,La xochilt habla solo chismes,0,"la señora de las mentiras,la señora de las mentiras,ya doña cambiele que aburre!entienda!!",-1,0,0,-1,0
2,imagentv,Candy-cg9vl,28/04/2024,Que ignorancia de manes que no hay petróleo en mexico,0,por qué no hablan de las autoridades policías bomberos judiciales todas las autoridades por qué no hablan de ellos hay que apollar los para que no sean corrustos,-1,0,-1,0,7
2,imagentv,Belisario-pu4jn,28/04/2024,la gasolina en Estados Unidos sigue estando alta nose en donde está más económica,0,tengo miedo por que moreno le va al muerte,-1,0,0,0,-1
2,imagentv,jl101680,28/04/2024,Quien quiere a alguien como esa persona de Xochil de presidenta la verdad da vergüenza como en su momento Peña,0,"para mi maynez fue el mejor,más propuestas y más sereno.las candidatas se la pasaron como vijas chismosas.no queremon unas vijas chismosas en el gobierno maynesss la mejor opcion.....",0,1,0,0,39
2,imagentv,ceciliadamian8382,28/04/2024,"la señora de las mentiras, la señora de las mentiras, yaa doña cambiele que aburre! entienda!!",0,"no queremis s xochitl..no,no,no.",0,0,0,-1,0
2,imagentv,user-mg9rt2qg3s,28/04/2024,Por qué no hablan de las autoridades policías bomberos judiciales todas las autoridades por qué no hablan de ellos hay  que apollar los para que no sean corrustos,0,vivo en jalisco y me consta que maynez dice la verdad.,0,1,0,0,-1
2,imagentv,sebasbloks,28/04/2024,Tengo miedo por que moreno le va al muerte,0,estás en el partido equivocado señor maynez,0,-1,0,0,-1
2,imagentv,esthelamartinezbarajas1655,28/04/2024,"PARA MI MAYNEZ FUE EL MEJOR, MAS PROPUESTAS Y MAS SERENO. LAS CANDIDATAS SE LA PASARON COMO VIJAS CHISMOSAS.NO QUEREMON UNAS VIJAS CHISMOSAS EN EL GOBIERNO  MAYNESSS LA MEJOR OPCION.....",1,y los del pri representado por xochitl cuanto dinero han agarrado todo a su bolsillo...no bengas a contar historias botarga...,0,0,0,-1,-1
2,imagentv,CleotildeRivascornejo,28/04/2024,"No queremis s Sochil..no, no ,NO.",0,"xochitl no tiene ninguna propuesta,lanza pura intriga,puro veneno",0,0,0,-1,21
2,imagentv,LuisHernandez-wr5mh,28/04/2024,Vivo en Jalisco y me consta que Maynez dice la verdad.,0,"da""penita""xochitl galvez,solo se ha dedicado a atacar y nada de propuestas.",0,0,0,-1,21
2,imagentv,AdrianLopez-fk3zp,28/04/2024,Estás en el partido equivocado señor Maynez,0,en estados unidos esta muy cara la gasolinaaaa,-1,0,-1,0,-1
2,imagentv,hernanguzman6559,28/04/2024,Y los del pri cuanto dinero an agarrado todo asu bolsillo... No bengas a contar historias botarga ...,0,no tendrán agua todos los días eso es un hecho maynez no mientas,0,-1,0,0,-1
2,imagentv,Candy-cg9vl,28/04/2024,"Xochitl no tiene ninguna propuesta, lanza pura intriga, puro veneno",2,mamadera maynez!!!al cerrar el devate.saludos a mi comandante totto,0,1,0,0,0
2,imagentv,erickds78ify,28/04/2024,"Da ""penita"" Xochitl Galvez, solo se ha dedicado a atacar y nada de propuestas.",1,"lol.priandilla.smart.ver smart.vedaran tambien esta correcta denominacion?veremos.a votar este 2 de junio.yo haré valer mi voto desde lxington ky,usa arriba claudia",1,1,0,-1,2
2,imagentv,MariaLopez-qy4nz,28/04/2024,En estados unidos esta muy Cara la gasolinaaaa,0,#yoxlas40horas,0,0,0,1,0
2,imagentv,elviragarcia5808,28/04/2024,No tendrán agua todos los días eso es un hecho maynes no mientas,0,maynez&claudia woweeewe no se por quien votar!!!,1,-1,0,0,-1
2,imagentv,michelbrock2811,28/04/2024,mamadera maynes!!! al cerrar el devate. saludos a mi comandante totto,0,exacto que no sea presidenta sheinbaum se le caeria el pais como a malo,-1,0,0,0,4
2,imagentv,Gus7358,28/04/2024,"Lol . PRIANdilla. smart. Very smart. Vedaran tambien esta correcta denominacion? Veremos. A votar  este 2 de junio. Yo hare valer mi voto desde Lxington KY, USA Arriba Claudia",0,maynez callado va a ganar,0,1,0,0,-1
2,imagentv,franciscocoronelgomez9682,28/04/2024,#YOXLAS40HORAS,0,y cómo conseguir dinero para los programas sociales la de 3 pppp bueno 4.PRIANRD representado por xochitl y pe..,0,0,0,-1,-1
2,imagentv,estrellitaanakarenvargasgo1210,28/04/2024,Maynes & Claudia woweeewe  no se por quien votar!!!,0,nomás un comentario desde nuevo laredo tamaulipas el señor Maynez nomás hablo de jalisco y nuevo león,-1,-1,0,-1,-1
2,imagentv,lilventura5004,28/04/2024,exacto que no sea presidenta shenbaum se le caeria el pais como a malo,0,"ahí van de ilusos pensando que maynez y los naranjas son diferentes de morena y del prian representado por xochitl.lo mismo,puros chapulines habladores...",-1,-1,0,-1,-1
2,imagentv,danielalexis1548,28/04/2024,Maynez callado va a ganar,0,!!!viva méxico y la presidenta#es claudia carajo,1,0,0,0,1
2,imagentv,itasavi-flordelluvia7360,28/04/2024,Y cómo conseguir dinero para los programas sociales la de 3  PPPP bueno 4. PriPanPrd y pe..,0,la señora botarga otra vez trae chicharo y aún así no sabe nada,0,0,0,-1,-1
2,imagentv,JoseantonioMejia-ph3my,28/04/2024,Nomás un comentario desde nuevo Laredo Tamaulipas el señor maines nomás hablo de Jalisco y nuevo león,0,viva mi candidata claudia vamos a arrasar con todo ánimo,1,0,0,0,8
2,imagentv,josue.ortega,28/04/2024,"Ahí van de ilusos pensando que Maynez y los naranjas son diferentes de morena y del prian. Lo mismo, puros chapulines habladores...",0,no caer claudia están tratando de sacarte de la de lo que tienes que decir,-1,0,0,0,-1
2,imagentv,JuanAlan-tb6im,28/04/2024,!!!Viva México y la presidenta #es Claudia chingaos,1,trae buenas propuestas el maynez..siento que en un foturo también llegaran a la presidencia,0,1,0,0,3
2,imagentv,karenjudithaboytegalvez1022,28/04/2024,La señora botarga otra vez trae chicharo y aun asi no sabe nada,0,estaremos 4 años sufriendo recuerden,-1,-1,0,0,22
2,imagentv,josemanuelgomezapolonio5994,28/04/2024,Viva mi candidata Claudia vamos a arrasar con todo ánimo,1,"la primera es gracia la segunda es desgracia,ya xochitl cansa con lo mismo de siempre!!",0,0,0,-1,0
2,imagentv,sergiobandagonzalez,28/04/2024,no caer Claudia están tratando de sacarte dela  de lo que tienes que decir,0,"claudia,no muevas tanto las manos!!!️",-1,0,0,0,0
2,imagentv,angelesdelamor612,28/04/2024,Trae buenas propuestas el maynez.. Siento que en un foturo también llegaran a la presidencia,0,"tenenmos la oportunidad de que desaparescan los plurinomimales,animo raza si se puede",0,0,-1,0,-1
2,imagentv,mslhm624csl4,28/04/2024,Estaremos 4 años sufriendo recuerden,0,por que se ve que estan leyendo más xochitl que sin telegram no es nada,0,0,0,-1,27
2,imagentv,ramospatricia2647,28/04/2024,"La primera es Gracia la segunda es desgracia, ya Xochitl cansa con lo mismo de siempre!!",0,doña xochitl ya lo advirtió el voto de los muertos.,0,0,0,-1,-1
2,imagentv,Elena-sq4uj,28/04/2024,"Claudia, no muevas tanto las manos!!!  ️",0,la neta puro morena nomas que la seguridad de los ciudadanos deberia hacer primero,-1,0,0,0,7
2,imagentv,user-lo9ot8wl7x,28/04/2024,"Tenenmos la oportunidad  de q desaparescan los plurinomimales,animo raza  si se puede",0,jajaja xochitl por más que pelees los muertos ya note apoyan jaja sacas propuestas que ni al caso.me gusta más sus propuestas de claudia por ella si voto,1,0,0,-1,-1
2,imagentv,maynezhernandez5633,28/04/2024,Por que se ve que estan leyendo  mas xochil que sin telegram no es nada,0,una mentira repetida varias veces así como lo demuestran los carteles de xochitl no nos hará creerle…,0,0,0,-1,9
2,imagentv,benitotorres3249,28/04/2024,Doña Xochitl ya lo advirtió el voto de los muertos.,0,me sorprendio maynez muy bien,0,1,0,0,0
2,imagentv,eltierno420,28/04/2024,La neta puro morena nomas que la seguridad de los ciudadanos deberia ser primero,0,vayan a votar el voto es libre y nadien uno ledebe decir por quien o quienes votar es decir es viliacion no respetar el propio voto,-1,-1,-1,0,2
2,imagentv,JeronimoPalomo,28/04/2024,Jajaja xochitl por más que pelees los muertos ya note apoyan jaja sacas propuestas que ni al caso.me gusta más sus propuestas de Claudia por ella si voto,0,hay que comentarle a Maynez que el país no es jalisco y nuevo león,0,-1,0,0,-1
2,imagentv,isabelhdzbenitez8864,28/04/2024,Una mentira repetida varias veces así como lo demuestran los carteles de xochitl no nos hará creerle…,0,creo ya no tiene algo más para aportar.por eso está de verdulería,-1,-1,-1,0,0
2,imagentv,GenesisyanelyVargas-vm1rw,28/04/2024,Me sorprendio Maynez muy bien,0,y solo existe extorsión en michoacán y veracruz!entonces en guanajuato podemos seguir igual,-1,0,-1,0,1
2,imagentv,yazarethyanez3429,28/04/2024,vayan a votar el voto es libre y nadien uno ledebe decir por quien o quienes votar es decir es viliacion no respetar el propio voto,0,viva morena,1,0,0,0,17
2,imagentv,germancontrerasguzman1698,28/04/2024,Hay que comentarle a Maines que el país no es Jalisco y Nuevo León,0,claudia presidenta!!!!,1,0,0,0,14
2,imagentv,robertocruz2553,28/04/2024,Creo ya no tiene algo más para aportar. Por eso está de verdulería,0,esta xochitl parece que odia.a.su amiga,0,0,0,-1,0
2,imagentv,marygarcia3658,28/04/2024,Y solo existe extorsión en Michoacán y Veracruz! Entonces en Guanajuato podemos seguir igual,0,maynez es un verdadero pendejo,0,-1,0,0,0
2,imagentv,Coquito_Cojitokids,28/04/2024,Viva morena,1,xochitl bien nefasta con la doctora.claudia por que no tiene nada que aportar por eso solo se la paso molestando a la doctora.,1,0,0,-1,37
2,imagentv,lupitaramirez9076,28/04/2024,Claudia presidenta!!!!,1,"la verdad maynez fue el unico que fue a debatir,no como las otras que solo se tiran",0,1,0,0,6
2,imagentv,mariagaribay3565,28/04/2024,Esta sochil parece que odia.  A. Su amiga,0,xochitl y cuando la maestra de la educación pública se robó todo se te olvidó,0,0,0,-1,-1
2,imagentv,tatomeza,28/04/2024,Maybez es un verdadero pendojo,0,"te admiras xochitl de morena si ustedes los oriana no sacaron adelante a méxico ni cedillo,ni el gortari,ni peña nieto,menos fox",-1,0,0,-1,-1
